"Order ID","Customer ID","Platform","Order Date & Time","Promised Delivery (Minutes)","Actual Delivery (Minutes)","Product Category","Order Value (INR)","Items Count","Customer Feedback","Service Rating","Delivery Delay","Refund Requested"
"ORD017530","CUST0046","JioMart","2024-11-16 21:42:27","25","20","Beverages","1031","7","Good quality products.","5","No","No"
"ORD017531","CUST0002","Blinkit","2024-11-16 21:43:34","36","24","Fruits & Vegetables","357","8","Delivery was a little slow but acceptable.","2","No","Yes"
"ORD017532","CUST0002","JioMart","2024-11-16 21:43:49","22","12","Grocery","489","7","Product arrived damaged.","5","No","No"
"ORD017533","CUST0002","JioMart","2024-11-16 21:44:22","19","11","Dairy","888","4","Packaging could be better.","4","No","No"
"ORD017534","CUST0001","Swiggy Instamart","2024-11-16 21:44:40","25","19","Beverages","834","6","Excellent experience!","5","No","No"
"ORD017535","CUST0001","Blinkit","2024-11-16 21:44:42","35","31","Fruits & Vegetables","209","3","Decent experience overall.","5","No","No"
"ORD017536","CUST0001","Blinkit","2024-11-16 21:44:56","23","18","Grocery","1054","6","Smooth ordering and quick delivery.","3","No","Yes"
"ORD017537","CUST0008","Blinkit","2024-11-16 21:45:04","39","32","Fruits & Vegetables","484","5","Smooth ordering and quick delivery.","5","No","No"
"ORD017538","CUST0001","Swiggy Instamart","2024-11-16 21:45:18","37","32","Fruits & Vegetables","252","5","Horrible experience, never ordering again.","2","No","Yes"
"ORD017539","CUST0001","Swiggy Instamart","2024-11-16 21:45:23","23","17","Beverages","411","10","Good quality products.","4","No","No"
"ORD017540","CUST0003","Blinkit","2024-11-16 21:45:50","31","26","Beverages","314","7","Delayed and poor communication.","3","No","No"
"ORD017541","CUST0001","Blinkit","2024-11-16 21:46:19","34","29","Personal Care","453","3","Product quality was average.","3","No","No"
"ORD017542","CUST0001","Blinkit","2024-11-16 21:47:47","31","29","Beverages","445","1","Fast delivery, great service!","4","No","No"
"ORD017543","CUST0001","Blinkit","2024-11-16 21:48:01","29","26","Dairy","219","4","Fast delivery, great service!","5","No","No"
"ORD017544","CUST0001","Swiggy Instamart","2024-11-16 21:48:19","22","9","Dairy","598","9","Great value for money.","3","No","No"
"ORD017545","CUST0114","Swiggy Instamart","2024-11-16 21:48:39","33","30","Personal Care","332","4","Cold items arrived melted.","3","No","No"
"ORD017546","CUST0018","Blinkit","2024-11-16 21:49:58","27","17","Dairy","1088","4","Product quality was average.","3","No","Yes"
"ORD017547","CUST0002","JioMart","2024-11-16 21:50:35","22","15","Snacks","589","6","Order was okay, nothing special.","3","No","No"
"ORD017548","CUST0011","Blinkit","2024-11-16 21:51:15","33","46","Fruits & Vegetables","171","1","Horrible experience, never ordering again.","3","Yes","No"
"ORD017549","CUST0004","Blinkit","2024-11-16 21:51:51","28","24","Beverages","206","2","Delivery was a little slow but acceptable.","4","No","No"
"ORD017550","CUST0001","JioMart","2024-11-16 21:52:34","24","22","Grocery","1500","7","Decent experience overall.","3","No","Yes"
"ORD017551","CUST0007","JioMart","2024-11-16 21:52:36","22","36","Beverages","653","9","Cold items arrived melted.","2","Yes","No"
"ORD017552","CUST0004","JioMart","2024-11-16 21:53:38","25","23","Snacks","216","4","Excellent experience!","2","No","Yes"
"ORD017553","CUST6865","Swiggy Instamart","2024-11-16 21:53:53","32","21","Personal Care","765","1","Smooth ordering and quick delivery.","3","No","Yes"
"ORD017554","CUST0001","JioMart","2024-11-16 21:54:17","21","32","Grocery","449","5","Product quality was average.","3","Yes","Yes"
"ORD017555","CUST0001","Blinkit","2024-11-16 21:56:14","23","16","Dairy","689","6","Order was okay, nothing special.","3","No","No"
"ORD017556","CUST0002","JioMart","2024-11-16 21:56:33","31","24","Personal Care","392","5","Good quality products.","4","No","No"
"ORD017557","CUST0001","Swiggy Instamart","2024-11-16 21:57:07","28","19","Dairy","408","1","Wrong item delivered.","3","No","No"
"ORD017558","CUST0001","Swiggy Instamart","2024-11-16 21:57:14","28","21","Snacks","454","5","Cold items arrived melted.","2","No","Yes"
"ORD017559","CUST0364","JioMart","2024-11-16 21:58:22","27","16","Dairy","285","7","Easy to order, loved it!","5","No","No"
"ORD017560","CUST0003","Swiggy Instamart","2024-11-16 21:58:27","32","27","Personal Care","650","1","Product quality was average.","2","No","Yes"
"ORD017561","CUST0004","Swiggy Instamart","2024-11-16 21:58:32","21","8","Grocery","1108","9","Product quality was average.","4","No","No"
"ORD017562","CUST0003","Blinkit","2024-11-16 21:58:57","36","24","Fruits & Vegetables","322","4","Packaging could be better.","3","No","No"
"ORD017563","CUST0001","JioMart","2024-11-16 21:59:56","25","21","Dairy","459","3","Packaging could be better.","3","No","No"
"ORD017564","CUST0001","JioMart","2024-11-16 22:04:31","29","22","Beverages","510","5","Fast delivery, great service!","4","No","No"
"ORD017565","CUST0025","Blinkit","2024-11-16 22:05:33","22","18","Grocery","656","2","Product quality was average.","3","No","No"
"ORD017566","CUST0008","Blinkit","2024-11-16 22:06:57","25","22","Beverages","239","4","Packaging could be better.","3","No","No"
"ORD017567","CUST0001","Blinkit","2024-11-16 22:07:00","31","18","Snacks","268","5","Very satisfied with the service.","4","No","No"
"ORD017568","CUST0001","JioMart","2024-11-16 22:07:35","33","30","Fruits & Vegetables","294","5","Packaging could be better.","3","No","No"
"ORD017569","CUST0026","Blinkit","2024-11-16 22:08:01","29","25","Beverages","469","7","Great value for money.","4","No","No"
"ORD017570","CUST0003","JioMart","2024-11-16 22:08:47","21","13","Dairy","426","3","Fast delivery, great service!","4","No","No"
"ORD017571","CUST0006","Blinkit","2024-11-16 22:09:19","39","31","Fruits & Vegetables","287","3","Easy to order, loved it!","4","No","No"
"ORD017572","CUST0001","Blinkit","2024-11-16 22:09:25","31","26","Personal Care","1400","3","Packaging could be better.","2","No","Yes"
"ORD017573","CUST0020","Swiggy Instamart","2024-11-16 22:09:25","39","35","Personal Care","654","2","Packaging could be better.","2","No","Yes"
"ORD017574","CUST0008","JioMart","2024-11-16 22:11:27","39","32","Fruits & Vegetables","426","3","Product arrived damaged.","3","No","No"
"ORD017575","CUST0001","Blinkit","2024-11-16 22:13:10","34","25","Personal Care","699","3","Good quality products.","5","No","No"
"ORD017576","CUST0106","Blinkit","2024-11-16 22:13:27","25","20","Dairy","956","5","Excellent experience!","4","No","No"
"ORD017577","CUST0002","JioMart","2024-11-16 22:13:35","23","20","Grocery","1221","7","Delivery was a little slow but acceptable.","4","No","No"
"ORD017578","CUST0001","JioMart","2024-11-16 22:14:00","26","21","Dairy","132","4","Decent experience overall.","3","No","No"
"ORD017579","CUST0007","Swiggy Instamart","2024-11-16 22:14:23","23","16","Grocery","470","5","Smooth ordering and quick delivery.","4","No","No"
"ORD017580","CUST0003","JioMart","2024-11-16 22:14:34","24","22","Beverages","432","4","Decent experience overall.","4","No","No"
"ORD017581","CUST0001","Blinkit","2024-11-16 22:14:51","35","30","Fruits & Vegetables","527","4","Quick and reliable!","4","No","No"
"ORD017582","CUST0001","Blinkit","2024-11-16 22:16:05","29","17","Dairy","300","6","Delivery was a little slow but acceptable.","3","No","No"
"ORD017583","CUST0001","JioMart","2024-11-16 22:16:50","37","31","Fruits & Vegetables","272","6","Quick and reliable!","4","No","Yes"
"ORD017584","CUST0215","Swiggy Instamart","2024-11-16 22:17:28","24","16","Beverages","739","7","Good quality products.","4","No","No"
"ORD017585","CUST0002","Swiggy Instamart","2024-11-16 22:18:30","22","15","Grocery","554","6","Easy to order, loved it!","4","No","No"
"ORD017586","CUST0001","JioMart","2024-11-16 22:18:44","34","60","Fruits & Vegetables","513","5","Fast delivery, great service!","2","Yes","Yes"
"ORD017587","CUST0034","JioMart","2024-11-16 22:21:19","26","23","Dairy","1081","2","Quick and reliable!","3","No","No"
"ORD017588","CUST0017","Swiggy Instamart","2024-11-16 22:21:41","27","23","Beverages","466","6","Decent experience overall.","2","No","No"
"ORD017589","CUST0252","Swiggy Instamart","2024-11-16 22:23:11","33","25","Fruits & Vegetables","200","3","Product quality was average.","4","No","No"
"ORD017590","CUST0001","JioMart","2024-11-16 22:25:00","31","27","Personal Care","715","4","Delayed and poor communication.","3","No","No"
"ORD017591","CUST0001","Blinkit","2024-11-16 22:25:24","28","26","Snacks","455","7","Product quality was average.","3","No","No"
"ORD017592","CUST0005","Blinkit","2024-11-16 22:25:39","22","16","Dairy","503","3","Delivery was a little slow but acceptable.","4","No","No"
"ORD017593","CUST0001","Swiggy Instamart","2024-11-16 22:25:39","40","36","Personal Care","561","2","Smooth ordering and quick delivery.","4","No","No"
"ORD017594","CUST0002","JioMart","2024-11-16 22:25:46","33","41","Fruits & Vegetables","345","4","Good quality products.","3","Yes","Yes"
"ORD017595","CUST0001","Swiggy Instamart","2024-11-16 22:26:13","23","13","Dairy","292","7","Items missing from order.","4","No","Yes"
"ORD017596","CUST0004","Blinkit","2024-11-16 22:27:03","36","29","Personal Care","518","3","Delivery was a little slow but acceptable.","3","No","No"
"ORD017597","CUST0002","Blinkit","2024-11-16 22:30:11","38","34","Fruits & Vegetables","184","4","Decent experience overall.","2","No","No"
"ORD017598","CUST0001","Blinkit","2024-11-16 22:30:32","33","29","Fruits & Vegetables","292","4","Not fresh, disappointed.","2","No","Yes"
"ORD017599","CUST0001","Blinkit","2024-11-16 22:31:14","38","34","Fruits & Vegetables","465","3","Easy to order, loved it!","4","No","No"
"ORD017600","CUST0004","Blinkit","2024-11-16 22:31:56","24","15","Dairy","259","2","Very satisfied with the service.","5","No","No"
"ORD017601","CUST0018","Blinkit","2024-11-16 22:32:48","23","11","Dairy","415","3","Decent experience overall.","3","No","No"
"ORD017602","CUST0001","Swiggy Instamart","2024-11-16 22:33:19","34","27","Personal Care","616","2","Will definitely order again!","5","No","No"
"ORD017603","CUST0001","JioMart","2024-11-16 22:33:27","28","20","Beverages","918","5","Easy to order, loved it!","4","No","No"
"ORD017604","CUST0102","Swiggy Instamart","2024-11-16 22:34:45","17","10","Dairy","382","4","Decent experience overall.","2","No","No"
"ORD017605","CUST0015","Blinkit","2024-11-16 22:35:21","32","26","Personal Care","823","3","Product quality was average.","3","No","No"
"ORD017606","CUST0001","Blinkit","2024-11-16 22:35:43","37","46","Personal Care","781","5","Easy to order, loved it!","1","Yes","Yes"
"ORD017607","CUST0002","Blinkit","2024-11-16 22:36:27","33","29","Snacks","706","5","Delivery was a little slow but acceptable.","4","No","No"
"ORD017608","CUST0001","Swiggy Instamart","2024-11-16 22:36:40","30","27","Snacks","421","6","Order was okay, nothing special.","3","No","No"
"ORD017609","CUST0003","Blinkit","2024-11-16 22:37:58","26","16","Snacks","150","8","Fast delivery, great service!","3","No","No"
"ORD017610","CUST0002","JioMart","2024-11-16 22:38:37","24","19","Beverages","398","10","Smooth ordering and quick delivery.","5","No","No"
"ORD017611","CUST0002","Swiggy Instamart","2024-11-16 22:39:05","29","24","Beverages","398","3","Excellent experience!","4","No","No"
"ORD017612","CUST0034","Swiggy Instamart","2024-11-16 22:39:18","44","40","Fruits & Vegetables","310","3","Product quality was average.","3","No","No"
"ORD017613","CUST0006","JioMart","2024-11-16 22:40:28","23","15","Dairy","481","4","Very satisfied with the service.","4","No","No"
"ORD017614","CUST0004","Blinkit","2024-11-16 22:41:17","23","20","Grocery","1343","3","Product quality was average.","4","No","No"
"ORD017615","CUST0002","Blinkit","2024-11-16 22:41:18","24","14","Grocery","743","3","Easy to order, loved it!","5","No","No"
"ORD017616","CUST0022","JioMart","2024-11-16 22:41:21","23","19","Grocery","556","2","Fast delivery, great service!","5","No","No"
"ORD017617","CUST0013","JioMart","2024-11-16 22:41:50","21","12","Dairy","785","2","Packaging could be better.","3","No","Yes"
"ORD017618","CUST0004","JioMart","2024-11-16 22:43:44","30","23","Snacks","276","3","Smooth ordering and quick delivery.","1","No","No"
"ORD017619","CUST0022","Swiggy Instamart","2024-11-16 22:44:38","27","25","Snacks","308","4","Product quality was average.","4","No","No"
"ORD017620","CUST0003","JioMart","2024-11-16 22:45:53","33","42","Personal Care","172","8","Packaging could be better.","3","Yes","No"
"ORD017621","CUST0002","Blinkit","2024-11-16 22:46:33","20","15","Dairy","325","3","Product quality was average.","3","No","No"
"ORD017622","CUST0002","JioMart","2024-11-16 22:47:24","38","28","Fruits & Vegetables","338","2","Items missing from order.","3","No","No"
"ORD017623","CUST0001","Swiggy Instamart","2024-11-16 22:47:26","35","32","Fruits & Vegetables","246","7","Delivery was a little slow but acceptable.","3","No","No"
"ORD017624","CUST0008","JioMart","2024-11-16 22:49:55","22","12","Grocery","493","5","Decent experience overall.","3","No","No"
"ORD017625","CUST0008","JioMart","2024-11-16 22:51:13","28","24","Beverages","279","7","Packaging could be better.","5","No","No"
"ORD017626","CUST0006","Blinkit","2024-11-16 22:51:35","33","22","Personal Care","566","2","Easy to order, loved it!","5","No","No"
"ORD017627","CUST0001","JioMart","2024-11-16 22:51:58","22","18","Snacks","164","7","Delivery was a little slow but acceptable.","5","No","No"
"ORD017628","CUST0019","JioMart","2024-11-16 22:56:39","41","37","Personal Care","639","3","Product arrived damaged.","2","No","No"
"ORD017629","CUST0018","Swiggy Instamart","2024-11-16 22:56:54","27","23","Snacks","398","9","Fast delivery, great service!","4","No","No"
"ORD017630","CUST3955","Swiggy Instamart","2024-11-16 22:58:04","34","31","Fruits & Vegetables","566","3","Wrong item delivered.","2","No","No"
"ORD017631","CUST0001","Blinkit","2024-11-16 22:58:49","31","27","Fruits & Vegetables","1131","3","Delivery person was rude.","2","No","Yes"
"ORD017632","CUST0020","JioMart","2024-11-16 23:04:11","27","20","Snacks","207","6","Quick and reliable!","4","No","No"
"ORD017633","CUST0007","Swiggy Instamart","2024-11-16 23:04:47","23","16","Dairy","565","5","Good quality products.","3","No","No"
"ORD017634","CUST0001","Blinkit","2024-11-16 23:05:17","37","34","Fruits & Vegetables","261","6","Packaging could be better.","3","No","No"
"ORD017635","CUST0001","Blinkit","2024-11-16 23:06:18","35","32","Personal Care","436","3","Wrong item delivered.","2","No","Yes"
"ORD017636","CUST0001","Blinkit","2024-11-16 23:06:49","32","24","Snacks","493","9","Fast delivery, great service!","4","No","No"
"ORD017637","CUST0141","Blinkit","2024-11-16 23:12:29","34","27","Fruits & Vegetables","105","3","Horrible experience, never ordering again.","3","No","No"
"ORD017638","CUST0008","JioMart","2024-11-16 23:14:16","23","18","Grocery","1127","4","Order was okay, nothing special.","5","No","No"
"ORD017639","CUST0001","Swiggy Instamart","2024-11-16 23:23:50","37","34","Fruits & Vegetables","340","3","Delivery was a little slow but acceptable.","3","No","No"
"ORD017640","CUST0001","JioMart","2024-11-16 23:24:18","35","29","Personal Care","544","4","Delivery was a little slow but acceptable.","5","No","No"
"ORD017641","CUST0001","JioMart","2024-11-16 23:27:39","28","24","Beverages","1136","3","Great value for money.","4","No","No"
"ORD017642","CUST0011","JioMart","2024-11-16 23:31:59","27","17","Beverages","567","6","Easy to order, loved it!","5","No","No"
"ORD017643","CUST0169","JioMart","2024-11-16 23:34:15","39","34","Fruits & Vegetables","329","5","Great value for money.","4","No","No"
"ORD017644","CUST0021","JioMart","2024-11-16 23:37:37","31","23","Beverages","617","6","Quick and reliable!","5","No","No"
"ORD017645","CUST0001","Blinkit","2024-11-16 23:38:13","25","20","Dairy","437","3","Decent experience overall.","3","No","No"
"ORD017646","CUST0001","JioMart","2024-11-16 23:41:52","38","31","Personal Care","518","3","Very late delivery, not happy.","2","No","No"
"ORD017647","CUST0025","JioMart","2024-11-16 23:44:39","26","20","Beverages","473","5","Packaging could be better.","3","No","No"
"ORD017648","CUST0068","Swiggy Instamart","2024-11-16 23:44:56","29","25","Dairy","367","3","Quick and reliable!","4","No","No"
