Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD006922,CUST4144,Swiggy Instamart,52:29.5,36,Beverages,713,Packaging could be better.,3,No,No
ORD006923,CUST1453,Blinkit,52:29.5,31,Personal Care,1977,Very satisfied with the service.,5,No,No
ORD006924,CUST5023,Swiggy Instamart,23:29.5,25,Dairy,229,Packaging could be better.,3,No,No
ORD006925,CUST6087,Swiggy Instamart,43:29.5,25,Snacks,74,Items missing from order.,2,No,Yes
ORD006926,CUST8604,JioMart,46:29.5,21,Personal Care,1988,Packaging could be better.,3,No,No
ORD006927,CUST8952,Swiggy Instamart,42:29.5,22,Snacks,237,"Easy to order, loved it!",5,No,No
ORD006928,CUST8145,Blinkit,02:29.5,35,Fruits & Vegetables,551,Good quality products.,4,No,No
ORD006929,CUST7914,Swiggy Instamart,02:29.5,54,Fruits & Vegetables,492,Quick and reliable!,5,Yes,No
ORD006930,CUST1606,Blinkit,49:29.5,38,Grocery,1166,Wrong item delivered.,1,No,Yes
ORD006931,CUST4309,JioMart,30:29.5,24,Personal Care,814,Good quality products.,4,No,No
ORD006932,CUST3610,Blinkit,57:29.5,22,Personal Care,728,"Easy to order, loved it!",5,No,No
ORD006933,CUST5468,Swiggy Instamart,44:29.5,21,Beverages,797,"Not fresh, disappointed.",2,No,Yes
ORD006934,CUST3235,JioMart,34:29.5,52,Beverages,997,Very satisfied with the service.,5,Yes,No
ORD006935,CUST1477,Swiggy Instamart,53:29.5,39,Fruits & Vegetables,462,Packaging could be better.,3,No,No
ORD006936,CUST5233,JioMart,36:29.5,34,Dairy,427,Delivery person was rude.,2,No,Yes
ORD006937,CUST5551,JioMart,53:29.5,41,Dairy,423,Quick and reliable!,5,Yes,No
ORD006938,CUST3883,Swiggy Instamart,25:29.5,37,Grocery,1478,Items missing from order.,2,No,Yes
ORD006939,CUST1691,Swiggy Instamart,34:29.5,8,Dairy,103,"Very late delivery, not happy.",2,No,Yes
ORD006940,CUST8960,JioMart,21:29.5,19,Beverages,724,"Horrible experience, never ordering again.",1,No,Yes
ORD006941,CUST1326,JioMart,26:29.5,41,Grocery,1231,Wrong item delivered.,1,Yes,Yes
ORD006942,CUST1906,Swiggy Instamart,26:29.5,51,Snacks,65,"Horrible experience, never ordering again.",1,Yes,Yes
ORD006943,CUST2375,Blinkit,08:29.5,43,Grocery,826,"Fast delivery, great service!",5,Yes,No
ORD006944,CUST6143,Swiggy Instamart,02:29.5,29,Snacks,216,Delivery person was rude.,2,No,Yes
ORD006945,CUST5882,JioMart,10:29.5,35,Snacks,304,Very satisfied with the service.,5,No,No
ORD006946,CUST2041,Swiggy Instamart,17:29.5,20,Fruits & Vegetables,306,Excellent experience!,5,No,No
ORD006947,CUST7668,Blinkit,27:29.5,34,Dairy,534,Items missing from order.,2,No,Yes
ORD006948,CUST6954,Swiggy Instamart,21:29.5,32,Snacks,493,"Fast delivery, great service!",5,No,No
ORD006949,CUST2479,JioMart,53:29.5,30,Grocery,1223,Items missing from order.,2,No,Yes
ORD006950,CUST7502,Swiggy Instamart,57:29.5,36,Personal Care,362,Quick and reliable!,5,No,No
ORD006951,CUST3302,JioMart,17:29.5,31,Snacks,260,Wrong item delivered.,1,No,Yes
ORD006952,CUST4867,JioMart,28:29.5,5,Dairy,765,"Very late delivery, not happy.",2,No,Yes
ORD006953,CUST2833,Swiggy Instamart,40:29.5,23,Fruits & Vegetables,405,"Not fresh, disappointed.",2,No,Yes
ORD006954,CUST9196,JioMart,28:29.5,23,Dairy,186,Good quality products.,4,No,No
ORD006955,CUST2976,JioMart,56:29.5,28,Fruits & Vegetables,307,Items missing from order.,2,No,Yes
ORD006956,CUST9551,Blinkit,41:29.5,33,Dairy,278,Excellent experience!,5,No,No
ORD006957,CUST9605,Blinkit,47:29.5,34,Personal Care,709,Items missing from order.,2,No,Yes
ORD006958,CUST5125,Blinkit,01:29.5,27,Snacks,126,Items missing from order.,2,No,Yes
ORD006959,CUST9133,Blinkit,24:29.5,28,Personal Care,603,"Not fresh, disappointed.",2,No,Yes
ORD006960,CUST2478,JioMart,44:29.5,6,Personal Care,631,Quick and reliable!,5,No,No
ORD006961,CUST4900,Swiggy Instamart,12:29.5,40,Fruits & Vegetables,684,"Fast delivery, great service!",5,No,No
ORD006962,CUST3003,JioMart,52:29.5,31,Beverages,601,"Easy to order, loved it!",5,No,No
ORD006963,CUST6134,JioMart,57:29.5,28,Beverages,503,Very satisfied with the service.,5,No,No
ORD006964,CUST6395,JioMart,56:29.5,27,Personal Care,1459,Good quality products.,4,No,No
ORD006965,CUST7388,Swiggy Instamart,45:29.5,15,Dairy,664,Good quality products.,4,No,No
ORD006966,CUST4865,Blinkit,00:29.5,49,Personal Care,205,"Not fresh, disappointed.",2,Yes,Yes
ORD006967,CUST7928,JioMart,03:29.5,23,Personal Care,473,Wrong item delivered.,1,No,Yes
ORD006968,CUST4571,JioMart,09:29.5,14,Grocery,256,Wrong item delivered.,1,No,Yes
ORD006969,CUST3363,Blinkit,29:29.5,28,Grocery,319,Good quality products.,4,No,No
ORD006970,CUST2750,JioMart,58:29.5,30,Grocery,1451,"Fast delivery, great service!",5,No,No
ORD006971,CUST3869,Swiggy Instamart,53:29.5,41,Snacks,72,Items missing from order.,2,Yes,Yes
ORD006972,CUST4507,JioMart,47:29.5,28,Personal Care,301,"Easy to order, loved it!",5,No,No
ORD006973,CUST5498,JioMart,57:29.5,27,Fruits & Vegetables,218,Wrong item delivered.,1,No,Yes
ORD006974,CUST8200,Blinkit,50:29.5,22,Grocery,1484,Wrong item delivered.,1,No,Yes
ORD006975,CUST7690,JioMart,50:29.5,15,Beverages,197,"Horrible experience, never ordering again.",1,No,Yes
ORD006976,CUST5166,JioMart,00:29.5,16,Snacks,138,Quick and reliable!,5,No,No
ORD006977,CUST1916,Swiggy Instamart,48:29.5,35,Dairy,317,Quick and reliable!,5,No,No
ORD006978,CUST9034,Blinkit,22:29.5,34,Beverages,912,Excellent experience!,5,No,No
ORD006979,CUST9740,Blinkit,27:29.5,39,Beverages,487,Good quality products.,4,No,No
ORD006980,CUST7139,Swiggy Instamart,01:29.5,28,Fruits & Vegetables,259,"Not fresh, disappointed.",2,No,Yes
ORD006981,CUST2850,JioMart,46:29.5,45,Fruits & Vegetables,490,Packaging could be better.,3,Yes,No
ORD006982,CUST6185,Blinkit,42:29.5,20,Grocery,1434,Packaging could be better.,3,No,No
ORD006983,CUST9941,Blinkit,42:29.5,25,Grocery,1116,"Easy to order, loved it!",5,No,No
ORD006984,CUST7943,JioMart,55:29.5,28,Dairy,568,Packaging could be better.,3,No,No
ORD006985,CUST8780,JioMart,15:29.5,28,Snacks,68,"Very late delivery, not happy.",2,No,Yes
ORD006986,CUST5036,Blinkit,04:29.5,21,Fruits & Vegetables,57,Wrong item delivered.,1,No,Yes
ORD006987,CUST5550,JioMart,46:29.5,20,Fruits & Vegetables,196,"Fast delivery, great service!",5,No,No
ORD006988,CUST3374,Blinkit,14:29.5,6,Grocery,925,"Easy to order, loved it!",5,No,No
ORD006989,CUST6947,JioMart,58:29.5,45,Grocery,587,"Fast delivery, great service!",5,Yes,No
ORD006990,CUST8786,JioMart,55:29.5,30,Fruits & Vegetables,227,Items missing from order.,2,No,Yes
ORD006991,CUST7025,Swiggy Instamart,42:29.5,26,Beverages,740,Excellent experience!,5,No,No
ORD006992,CUST6049,JioMart,36:29.5,22,Dairy,178,Good quality products.,4,No,No
ORD006993,CUST1345,Swiggy Instamart,58:29.5,30,Grocery,601,Excellent experience!,5,No,No
ORD006994,CUST1570,JioMart,43:29.5,28,Grocery,889,"Very late delivery, not happy.",2,No,Yes
ORD006995,CUST1895,Blinkit,27:29.5,47,Fruits & Vegetables,376,"Not fresh, disappointed.",2,Yes,Yes
ORD006996,CUST4926,Blinkit,18:29.5,25,Fruits & Vegetables,147,Delivery person was rude.,2,No,Yes
ORD006997,CUST5144,JioMart,49:29.5,26,Fruits & Vegetables,453,Excellent experience!,5,No,No
ORD006998,CUST7302,JioMart,01:29.5,37,Beverages,804,"Horrible experience, never ordering again.",1,No,Yes
ORD006999,CUST6067,Blinkit,26:29.5,36,Dairy,671,Delivery person was rude.,2,No,Yes
ORD007000,CUST6945,JioMart,25:29.5,17,Snacks,313,Good quality products.,4,No,No
ORD007001,CUST2999,Swiggy Instamart,21:29.5,35,Fruits & Vegetables,280,Excellent experience!,5,No,No
ORD007002,CUST9763,Swiggy Instamart,59:29.5,42,Beverages,812,Items missing from order.,2,Yes,Yes
ORD007003,CUST4872,Swiggy Instamart,36:29.5,44,Snacks,161,Wrong item delivered.,1,Yes,Yes
ORD007004,CUST8248,Swiggy Instamart,11:29.5,17,Personal Care,545,Delivery person was rude.,2,No,Yes
ORD007005,CUST7364,Swiggy Instamart,19:29.5,29,Personal Care,1387,Good quality products.,4,No,No
ORD007006,CUST1128,JioMart,50:29.5,19,Personal Care,1697,"Not fresh, disappointed.",2,No,Yes
ORD007007,CUST7438,JioMart,34:29.5,38,Personal Care,1140,Delivery person was rude.,2,No,Yes
ORD007008,CUST5186,Swiggy Instamart,11:29.5,31,Grocery,932,Very satisfied with the service.,5,No,No
ORD007009,CUST5929,JioMart,38:29.5,42,Grocery,1367,"Easy to order, loved it!",5,Yes,No
ORD007010,CUST2478,JioMart,09:29.5,35,Snacks,58,"Fast delivery, great service!",5,No,No
ORD007011,CUST4857,Swiggy Instamart,10:29.5,20,Fruits & Vegetables,538,Packaging could be better.,3,No,No
ORD007012,CUST5872,JioMart,35:29.5,30,Fruits & Vegetables,338,"Horrible experience, never ordering again.",1,No,Yes
ORD007013,CUST4446,JioMart,09:29.5,22,Fruits & Vegetables,591,Quick and reliable!,5,No,No
ORD007014,CUST3625,JioMart,10:29.5,19,Dairy,591,"Very late delivery, not happy.",2,No,Yes
ORD007015,CUST8190,Swiggy Instamart,39:29.5,24,Grocery,958,Wrong item delivered.,1,No,Yes
ORD007016,CUST6196,JioMart,21:29.5,31,Snacks,211,"Not fresh, disappointed.",2,No,Yes
ORD007017,CUST7656,Blinkit,15:29.5,20,Dairy,585,Packaging could be better.,3,No,No
ORD007018,CUST1555,Blinkit,30:29.5,31,Grocery,995,Delivery person was rude.,2,No,Yes
ORD007019,CUST5489,Swiggy Instamart,47:29.5,16,Fruits & Vegetables,461,Quick and reliable!,5,No,No
ORD007020,CUST2312,Blinkit,20:29.5,10,Grocery,983,Wrong item delivered.,1,No,Yes
ORD007021,CUST9055,Swiggy Instamart,09:29.5,47,Dairy,640,Very satisfied with the service.,5,Yes,No
ORD007022,CUST8718,Blinkit,50:29.5,25,Snacks,234,"Not fresh, disappointed.",2,No,Yes
ORD007023,CUST7765,Blinkit,41:29.5,27,Personal Care,1660,"Not fresh, disappointed.",2,No,Yes
ORD007024,CUST6451,Blinkit,39:29.5,26,Dairy,211,Delivery person was rude.,2,No,Yes
ORD007025,CUST7920,Swiggy Instamart,16:29.5,35,Snacks,158,"Horrible experience, never ordering again.",1,No,Yes
ORD007026,CUST2644,Swiggy Instamart,16:29.5,31,Snacks,161,"Fast delivery, great service!",5,No,No
ORD007027,CUST3627,JioMart,25:29.5,38,Fruits & Vegetables,645,Quick and reliable!,5,No,No
ORD007028,CUST5275,Swiggy Instamart,59:29.5,32,Personal Care,598,Items missing from order.,2,No,Yes
ORD007029,CUST9295,Blinkit,56:29.5,29,Fruits & Vegetables,146,"Fast delivery, great service!",5,No,No
ORD007030,CUST2087,Blinkit,49:29.5,40,Dairy,481,"Horrible experience, never ordering again.",1,No,Yes
ORD007031,CUST6764,Swiggy Instamart,56:29.5,26,Personal Care,1490,Very satisfied with the service.,5,No,No
ORD007032,CUST7895,Swiggy Instamart,19:29.5,29,Snacks,152,"Not fresh, disappointed.",2,No,Yes
ORD007033,CUST9973,Swiggy Instamart,58:29.5,27,Beverages,822,Packaging could be better.,3,No,No
ORD007034,CUST6353,JioMart,30:29.5,43,Personal Care,1996,"Very late delivery, not happy.",2,Yes,Yes
ORD007035,CUST8426,Blinkit,22:29.5,33,Dairy,300,Good quality products.,4,No,No
ORD007036,CUST1448,JioMart,16:29.5,30,Beverages,817,Items missing from order.,2,No,Yes
ORD007037,CUST1853,JioMart,57:29.5,8,Grocery,1303,Excellent experience!,5,No,No
ORD007038,CUST4010,Blinkit,24:29.5,33,Grocery,1243,"Not fresh, disappointed.",2,No,Yes
ORD007039,CUST8264,Blinkit,09:29.5,37,Snacks,62,Good quality products.,4,No,No
ORD007040,CUST3229,Swiggy Instamart,31:29.5,39,Grocery,1073,Quick and reliable!,5,No,No
ORD007041,CUST1050,Swiggy Instamart,35:29.5,27,Personal Care,139,Quick and reliable!,5,No,No
ORD007042,CUST7564,JioMart,17:29.5,36,Beverages,925,Items missing from order.,2,No,Yes
ORD007043,CUST4278,Swiggy Instamart,32:29.5,34,Grocery,1448,"Very late delivery, not happy.",2,No,Yes
ORD007044,CUST6006,Swiggy Instamart,58:29.5,9,Beverages,864,Quick and reliable!,5,No,No
ORD007045,CUST6140,Blinkit,05:29.5,41,Fruits & Vegetables,456,Quick and reliable!,5,Yes,No
ORD007046,CUST2347,Blinkit,34:29.5,28,Personal Care,410,Wrong item delivered.,1,No,Yes
ORD007047,CUST2815,Swiggy Instamart,26:29.5,32,Beverages,950,Very satisfied with the service.,5,No,No
ORD007048,CUST3585,Blinkit,19:29.5,23,Beverages,615,"Very late delivery, not happy.",2,No,Yes
ORD007049,CUST5089,Swiggy Instamart,02:29.5,36,Snacks,284,"Not fresh, disappointed.",2,No,Yes
ORD007050,CUST9460,Blinkit,25:29.5,33,Personal Care,707,Good quality products.,4,No,No
ORD007051,CUST3131,Blinkit,19:29.5,13,Snacks,202,Quick and reliable!,5,No,No
ORD007052,CUST7722,Blinkit,42:29.5,23,Snacks,70,Excellent experience!,5,No,No
ORD007053,CUST6233,Blinkit,39:29.5,44,Fruits & Vegetables,359,Very satisfied with the service.,5,Yes,No
ORD007054,CUST8397,Swiggy Instamart,07:29.5,37,Dairy,708,Packaging could be better.,3,No,No
ORD007055,CUST8837,JioMart,11:29.5,26,Dairy,564,Packaging could be better.,3,No,No
ORD007056,CUST3187,Blinkit,50:29.5,26,Snacks,68,Quick and reliable!,5,No,No
ORD007057,CUST5270,Swiggy Instamart,22:29.5,21,Personal Care,631,Good quality products.,4,No,No
ORD007058,CUST3842,Swiggy Instamart,05:29.5,21,Fruits & Vegetables,363,Good quality products.,4,No,No
ORD007059,CUST6367,Blinkit,14:29.5,32,Personal Care,479,Packaging could be better.,3,No,No
ORD007060,CUST5616,JioMart,50:29.5,46,Beverages,285,Delivery person was rude.,2,Yes,Yes
ORD007061,CUST4254,Blinkit,13:29.5,26,Dairy,471,Good quality products.,4,No,No
ORD007062,CUST2382,Swiggy Instamart,16:29.5,30,Dairy,331,"Fast delivery, great service!",5,No,No
ORD007063,CUST7791,JioMart,08:29.5,22,Personal Care,559,"Easy to order, loved it!",5,No,No
ORD007064,CUST7022,Swiggy Instamart,08:29.5,29,Snacks,486,Good quality products.,4,No,No
ORD007065,CUST3980,Blinkit,27:29.5,33,Snacks,122,Quick and reliable!,5,No,No
ORD007066,CUST7447,JioMart,34:29.5,48,Personal Care,935,Items missing from order.,2,Yes,Yes
ORD007067,CUST7182,Swiggy Instamart,48:29.5,41,Dairy,200,Quick and reliable!,5,Yes,No
ORD007068,CUST4677,Swiggy Instamart,00:29.5,41,Fruits & Vegetables,685,Excellent experience!,5,Yes,No
ORD007069,CUST1339,Swiggy Instamart,43:29.5,25,Snacks,225,Delivery person was rude.,2,No,Yes
ORD007070,CUST1376,Blinkit,53:29.5,20,Snacks,397,"Fast delivery, great service!",5,No,No
ORD007071,CUST4747,JioMart,13:29.5,30,Beverages,458,"Not fresh, disappointed.",2,No,Yes
ORD007072,CUST2457,Blinkit,53:29.5,23,Fruits & Vegetables,266,Packaging could be better.,3,No,No
ORD007073,CUST8576,Blinkit,37:29.5,25,Dairy,374,Quick and reliable!,5,No,No
ORD007074,CUST4248,Blinkit,56:29.5,32,Fruits & Vegetables,450,Good quality products.,4,No,No
ORD007075,CUST5289,JioMart,24:29.5,36,Personal Care,811,Wrong item delivered.,1,No,Yes
ORD007076,CUST3764,Blinkit,27:29.5,42,Beverages,323,Good quality products.,4,Yes,No
ORD007077,CUST1815,Blinkit,13:29.5,35,Fruits & Vegetables,176,Quick and reliable!,5,No,No
ORD007078,CUST7570,Blinkit,39:29.5,31,Fruits & Vegetables,329,"Very late delivery, not happy.",2,No,Yes
ORD007079,CUST8027,Blinkit,35:29.5,21,Snacks,494,Packaging could be better.,3,No,No
ORD007080,CUST5262,Swiggy Instamart,33:29.5,42,Dairy,417,"Easy to order, loved it!",5,Yes,No
ORD007081,CUST3445,Blinkit,31:29.5,37,Personal Care,284,"Not fresh, disappointed.",2,No,Yes
ORD007082,CUST2459,Swiggy Instamart,49:29.5,25,Dairy,138,"Easy to order, loved it!",5,No,No
ORD007083,CUST7028,Blinkit,16:29.5,38,Beverages,558,Delivery person was rude.,2,No,Yes
ORD007084,CUST3787,JioMart,52:29.5,31,Fruits & Vegetables,135,"Fast delivery, great service!",5,No,No
ORD007085,CUST2922,Swiggy Instamart,18:29.5,41,Fruits & Vegetables,545,Good quality products.,4,Yes,No
ORD007086,CUST1231,Swiggy Instamart,23:29.5,27,Grocery,271,Excellent experience!,5,No,No
ORD007087,CUST9615,Swiggy Instamart,10:29.5,27,Snacks,75,Delivery person was rude.,2,No,Yes
ORD007088,CUST8129,Swiggy Instamart,03:29.5,14,Dairy,405,Very satisfied with the service.,5,No,No
ORD007089,CUST8433,JioMart,35:29.5,25,Fruits & Vegetables,549,"Very late delivery, not happy.",2,No,Yes
ORD007090,CUST9096,Blinkit,29:29.5,46,Beverages,258,Good quality products.,4,Yes,No
ORD007091,CUST2941,Swiggy Instamart,09:29.5,56,Snacks,131,Packaging could be better.,3,Yes,No
ORD007092,CUST4677,JioMart,05:29.5,34,Dairy,329,Wrong item delivered.,1,No,Yes
ORD007093,CUST4328,Swiggy Instamart,53:29.5,25,Personal Care,1137,Good quality products.,4,No,No
ORD007094,CUST4121,Blinkit,36:29.5,27,Beverages,958,"Fast delivery, great service!",5,No,No
ORD007095,CUST5361,Swiggy Instamart,15:29.5,29,Personal Care,1712,"Easy to order, loved it!",5,No,No
ORD007096,CUST5717,JioMart,29:29.5,26,Grocery,1034,Delivery person was rude.,2,No,Yes
ORD007097,CUST9096,Blinkit,26:29.5,37,Personal Care,509,Wrong item delivered.,1,No,Yes
ORD007098,CUST7259,JioMart,48:29.5,16,Dairy,309,"Horrible experience, never ordering again.",1,No,Yes
ORD007099,CUST3133,Blinkit,37:29.5,30,Snacks,342,"Not fresh, disappointed.",2,No,Yes
ORD007100,CUST8066,Blinkit,44:29.5,48,Personal Care,1365,Excellent experience!,5,Yes,No
ORD007101,CUST4385,Blinkit,23:29.5,40,Beverages,470,Delivery person was rude.,2,No,Yes
ORD007102,CUST4531,Swiggy Instamart,57:29.5,50,Beverages,227,Packaging could be better.,3,Yes,No
ORD007103,CUST5636,JioMart,44:29.5,28,Grocery,269,Good quality products.,4,No,No
ORD007104,CUST4102,JioMart,30:29.5,23,Snacks,494,Good quality products.,4,No,No
ORD007105,CUST7853,JioMart,35:29.5,33,Dairy,210,"Not fresh, disappointed.",2,No,Yes
ORD007106,CUST3955,Blinkit,05:29.5,22,Personal Care,1139,"Fast delivery, great service!",5,No,No
ORD007107,CUST7693,Swiggy Instamart,11:29.5,24,Dairy,794,Wrong item delivered.,1,No,Yes
ORD007108,CUST3391,Blinkit,22:29.5,27,Beverages,697,Quick and reliable!,5,No,No
ORD007109,CUST1471,JioMart,26:29.5,42,Snacks,92,Very satisfied with the service.,5,Yes,No
ORD007110,CUST5754,Swiggy Instamart,25:29.5,39,Snacks,195,Packaging could be better.,3,No,No
ORD007111,CUST5289,Swiggy Instamart,29:29.5,35,Beverages,979,Packaging could be better.,3,No,No
ORD007112,CUST4858,Swiggy Instamart,25:29.5,31,Beverages,437,Packaging could be better.,3,No,No
ORD007113,CUST8388,JioMart,19:29.5,47,Personal Care,1516,"Easy to order, loved it!",5,Yes,No
ORD007114,CUST5068,Swiggy Instamart,30:29.5,34,Personal Care,1573,Delivery person was rude.,2,No,Yes
ORD007115,CUST7056,Swiggy Instamart,31:29.5,20,Snacks,376,"Horrible experience, never ordering again.",1,No,Yes
ORD007116,CUST8506,Blinkit,25:29.5,31,Personal Care,173,"Horrible experience, never ordering again.",1,No,Yes
ORD007117,CUST2404,Blinkit,37:29.5,20,Personal Care,170,Quick and reliable!,5,No,No
ORD007118,CUST1169,Swiggy Instamart,41:29.5,24,Grocery,760,"Fast delivery, great service!",5,No,No
ORD007119,CUST8682,Swiggy Instamart,11:29.5,43,Dairy,328,"Not fresh, disappointed.",2,Yes,Yes
ORD007120,CUST3182,Blinkit,08:29.5,33,Grocery,990,"Not fresh, disappointed.",2,No,Yes
ORD007121,CUST6296,Blinkit,36:29.5,31,Beverages,858,Delivery person was rude.,2,No,Yes
ORD007122,CUST7513,Blinkit,11:29.5,32,Grocery,540,"Not fresh, disappointed.",2,No,Yes
ORD007123,CUST4476,JioMart,12:29.5,29,Grocery,871,Wrong item delivered.,1,No,Yes
ORD007124,CUST7283,JioMart,48:29.5,8,Snacks,181,Items missing from order.,2,No,Yes
ORD007125,CUST7935,Blinkit,38:29.5,37,Beverages,474,Wrong item delivered.,1,No,Yes
ORD007126,CUST5198,Swiggy Instamart,38:29.5,36,Grocery,519,Wrong item delivered.,1,No,Yes
ORD007127,CUST2196,Blinkit,05:29.5,31,Personal Care,786,Quick and reliable!,5,No,No
ORD007128,CUST2561,JioMart,44:29.5,23,Beverages,990,"Very late delivery, not happy.",2,No,Yes
ORD007129,CUST1962,Swiggy Instamart,49:29.5,47,Fruits & Vegetables,497,"Very late delivery, not happy.",2,Yes,Yes
ORD007130,CUST1853,JioMart,14:29.5,25,Grocery,674,Quick and reliable!,5,No,No
ORD007131,CUST6453,Swiggy Instamart,53:29.5,22,Grocery,545,Packaging could be better.,3,No,No
ORD007132,CUST4847,JioMart,05:29.5,31,Grocery,476,"Very late delivery, not happy.",2,No,Yes
ORD007133,CUST8715,Swiggy Instamart,16:29.5,37,Beverages,430,Delivery person was rude.,2,No,Yes
ORD007134,CUST6804,Swiggy Instamart,35:29.5,34,Dairy,257,"Easy to order, loved it!",5,No,No
ORD007135,CUST1745,Swiggy Instamart,26:29.5,35,Personal Care,1978,"Fast delivery, great service!",5,No,No
ORD007136,CUST1087,Swiggy Instamart,26:29.5,41,Personal Care,1836,Items missing from order.,2,Yes,Yes
ORD007137,CUST5155,JioMart,24:29.5,32,Grocery,1123,"Fast delivery, great service!",5,No,No
ORD007138,CUST9266,JioMart,40:29.5,43,Personal Care,556,Wrong item delivered.,1,Yes,Yes
ORD007139,CUST7241,Swiggy Instamart,45:29.5,35,Grocery,1171,"Easy to order, loved it!",5,No,No
ORD007140,CUST5956,Swiggy Instamart,28:29.5,29,Dairy,431,Delivery person was rude.,2,No,Yes
ORD007141,CUST7466,JioMart,50:29.5,25,Fruits & Vegetables,235,"Easy to order, loved it!",5,No,No
ORD007142,CUST7076,Swiggy Instamart,41:29.5,43,Beverages,950,"Very late delivery, not happy.",2,Yes,Yes
ORD007143,CUST3166,Swiggy Instamart,39:29.5,36,Grocery,1323,"Very late delivery, not happy.",2,No,Yes
ORD007144,CUST1673,Swiggy Instamart,30:29.5,26,Fruits & Vegetables,98,"Not fresh, disappointed.",2,No,Yes
ORD007145,CUST3938,Blinkit,51:29.5,25,Grocery,871,Quick and reliable!,5,No,No
ORD007146,CUST5264,Swiggy Instamart,23:29.5,19,Fruits & Vegetables,397,Good quality products.,4,No,No
ORD007147,CUST3783,Blinkit,10:29.5,47,Dairy,573,Very satisfied with the service.,5,Yes,No
ORD007148,CUST9253,Swiggy Instamart,38:29.5,34,Snacks,241,"Fast delivery, great service!",5,No,No
ORD007149,CUST9074,JioMart,34:29.5,44,Grocery,966,"Horrible experience, never ordering again.",1,Yes,Yes
ORD007150,CUST6557,Blinkit,53:29.5,51,Fruits & Vegetables,51,Very satisfied with the service.,5,Yes,No
